price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_built
750000,6,2,2750,9563,2,4,8,2750,1973
331500,4,3,2050,10271,2,3,7,2050,1998
460000,4,3,2230,108900,1,3,7,1410,1978
404950,4,2,2340,217014,1,4,8,2340,1982
880000,3,3,2870,5163,2,3,9,2870,2014
863000,4,3,4120,22370,2,3,10,4120,1997
638700,3,2,2080,9162,1,3,7,1370,1960
435000,3,3,1840,5680,2,3,7,1840,2008
260000,3,1,1180,5350,2,4,6,1180,1959
671500,5,3,2160,4000,2,5,7,1530,1927
610000,3,1,1180,3400,2,3,8,1180,1907
405000,2,1,1160,15029,1,4,6,870,1937
338900,4,3,1830,5612,2,3,7,1830,2003
720000,4,4,3200,7708,2,3,10,3200,2004
442000,5,3,2560,5445,2,4,7,1760,1927
650000,5,3,2550,5040,2,5,8,2550,1902
263500,3,2,1330,9917,1,3,7,1040,1981
300000,2,1,1220,75794,1,4,7,1220,1963
266000,3,3,1805,3402,2,3,7,1805,2009
930000,4,4,6050,84942,3,3,9,4150,2009
530000,4,3,2320,5493,2,3,8,2320,2004
180000,3,1,1384,8960,1,4,6,1384,1965
619000,3,3,2720,6439,2,3,9,2720,2005
264000,3,2,1820,10608,1,4,7,1820,1962
730000,2,2,2130,4920,2,4,7,1530,1941
439000,4,2,2060,10070,2,3,7,2060,1975
268500,4,2,1420,7500,1,4,7,1080,1981
330000,3,2,1510,15744,1,3,7,1510,1985
640000,3,3,2160,4000,2,3,8,1960,1903
900000,3,3,3180,12600,2,4,11,3180,1978
370000,3,2,2110,13300,2,4,8,2110,1985
685000,3,2,2060,2900,2,5,8,1330,1931
505000,3,2,1830,217800,1,3,7,1010,1981
265000,3,2,1820,32666,1,4,7,1820,1966
290000,3,3,1610,2937,2,3,8,1610,2006
296000,4,3,1780,3600,2,3,7,1780,2006
360000,4,3,1840,9611,2,3,7,1840,1996
240500,3,2,1460,10584,1,3,7,990,1997
372500,2,3,1400,2958,2,3,8,1400,2007
595000,3,3,3370,14402,2,3,9,3370,2004
515000,4,3,3590,8249,2,3,9,3590,1997
1220000,4,2,3200,15367,2,4,9,3200,1962
507000,2,2,1670,6460,1,3,8,1670,2004
399950,4,2,2420,31465,1,3,9,2420,1984
185000,3,2,1430,10816,2,3,7,1430,1994
460000,3,2,1440,7070,1,3,7,1440,1980
435500,3,2,1450,4789,2,3,7,1450,1985
469000,4,3,3550,13938,1,5,8,2100,1966
531000,2,3,1270,1175,2,3,8,1110,2000
443500,2,1,940,6804,1,3,7,940,1949
223000,3,2,1670,6824,1,3,7,1300,1990
590000,4,4,3100,15842,2,3,8,2400,1996
340000,2,3,1100,1760,3,3,7,1100,1997
650000,3,2,1870,3388,1,4,8,1230,1925
533600,3,3,1930,5080,2,4,8,1930,1990
695000,3,3,2540,4694,2,3,9,2540,2005
242000,3,2,1280,7524,2,4,7,1280,1988
425000,3,2,1820,8814,1,3,7,1280,1967
525000,3,2,1490,9414,2,3,7,1490,1981
485000,3,3,1880,5502,2,3,8,1880,1988
175000,3,1,1250,9775,1,3,7,1250,1971
210000,3,2,1440,7210,1,3,8,1440,1983
260000,3,3,1920,7415,2,3,7,1920,1989
577000,3,3,2060,5750,1,3,7,1330,1976
200000,3,2,1210,10588,1,4,7,1210,1958
605000,2,2,1760,5000,1,4,7,940,1927
325000,3,1,990,6750,1,4,6,990,1947
289500,3,1,960,6400,1,4,6,820,1944
559950,3,3,1660,1458,3,3,9,1660,2014
1042500,3,2,1900,9375,1,4,8,1330,1941
543500,3,2,1270,2790,1,3,7,990,1970
480000,4,2,3250,34293,2,4,9,3250,1983
218000,3,1,960,9633,1,5,6,960,1982
565000,2,2,1330,6000,1,4,7,960,1914
426700,3,2,2080,7700,1,5,7,1600,1968
650000,3,3,2690,11575,1,3,8,2130,1957
542000,2,1,890,3060,1,3,7,770,1910
415000,3,2,1070,8000,1,3,7,1070,1977
214000,3,1,1200,8316,1,4,6,1200,1953
245000,3,2,1360,8910,2,5,7,1360,1949
314500,3,2,2050,13303,1,3,8,2050,1993
1120000,3,2,3000,5750,2,5,9,2000,1924
378000,2,2,1300,3850,1,3,7,800,1963
305000,4,3,2250,9091,1,3,7,1340,1982
595000,5,3,3740,6750,1,4,8,1980,1978
729500,3,3,1660,1091,3,3,9,1530,2015
430000,3,3,2360,6699,2,3,7,2360,2003
240000,3,2,1760,6500,1,3,7,1150,1987
545000,3,2,1680,6200,2,3,7,1680,1916
530000,3,2,1320,2500,1,3,7,870,1918
157000,1,1,870,26326,1,3,6,870,1939
425000,4,1,1260,7645,2,3,6,1260,1925
220000,3,1,1000,6020,1,3,6,1000,1944
521000,4,2,2020,36400,1,4,8,1550,1976
325000,3,1,1920,6862,1,3,7,1120,1952
597500,3,2,2150,5400,2,4,7,1380,1911
337000,3,3,1470,3976,2,3,7,1470,1999
1000000,3,3,3180,10492,2,3,10,3180,1991
3070000,3,3,3930,55867,1,4,8,2330,1957
495000,3,1,990,6000,1,3,6,990,1943
748000,4,4,2770,3330,2,3,8,1970,2001
888000,3,2,1250,8710,1,4,7,1250,1953
269900,3,2,1140,22267,1,3,7,1140,1986
496500,4,3,2250,14440,1,3,7,1550,1967
475000,3,3,1640,5097,2,3,7,1640,1969
312000,3,2,1255,1374,3,3,7,1255,2004
323000,3,1,1290,12231,1,3,7,1290,1976
331000,3,2,1300,9079,1,3,7,1300,1986
306000,3,2,1220,1086,3,3,8,1220,2007
655000,4,3,2630,4000,3,3,8,2630,2002
290000,3,2,1950,15954,1,4,8,1950,1959
1250000,4,3,3160,5000,2,5,9,2360,1965
460000,3,2,1550,4708,1,4,7,860,1949
435000,4,3,1700,6380,1,4,7,850,1940
664000,4,3,2510,11880,1,5,8,1630,1978
865000,4,2,1800,4180,2,4,8,1800,1921
385000,3,2,1800,18000,1,3,8,1200,1968
497000,3,2,1870,9315,1,3,7,1350,1975
280000,2,1,1010,3000,1,4,7,1010,1925
188000,2,2,1120,17487,1,3,6,1120,1924
478500,3,1,2090,4755,1,3,8,1200,1969
1145000,4,4,4370,18361,2,3,11,4370,2001
222000,3,2,1440,7187,1,4,7,970,1981
799000,4,3,2580,209523,2,3,8,2580,1984
609900,4,3,3190,7399,2,3,10,3190,2006
413000,4,4,2380,5809,2,4,7,1750,1995
400000,4,1,1420,4875,2,3,7,1420,1930
802541,5,3,2990,6768,2,3,9,2990,2014
320000,3,3,2680,7757,2,3,8,2680,1990
507000,4,3,2730,7649,2,3,7,2730,2006
387500,3,1,1220,8329,1,3,6,1220,1946
396000,3,1,1500,12616,1,3,7,1500,1967
373000,3,2,1830,11788,1,3,8,1430,1958
1484900,5,3,4570,19252,2,5,10,4570,1965
359900,4,2,2470,7698,2,3,8,2470,1983
410000,2,1,800,4342,1,3,6,670,1927
690000,4,3,2900,23488,2,3,9,2900,1992
245000,3,2,1410,5760,1,3,7,1410,1985
700000,5,3,2830,25958,1,5,8,1610,1979
268000,4,2,1680,9966,1,3,7,1100,1977
225000,3,2,1760,26055,1,3,7,920,1979
980000,4,2,2240,11034,2,3,8,2240,1976
795000,2,1,1380,5000,2,3,5,1380,1905
195000,2,1,820,5100,1,3,6,820,1953
480000,4,2,2180,10575,1,2,6,1730,1950
485000,4,2,1400,3600,1,3,7,1100,1900
130000,2,1,880,9000,1,3,5,880,1928
325000,2,1,1060,5703,1,4,6,1060,1946
440000,3,2,1530,7245,1,4,7,1530,1984
550000,4,2,2480,14782,1,3,8,1460,1958
310000,3,2,1490,7150,1,5,6,1490,1967
530000,3,3,3660,39478,2,4,9,3260,1989
390000,4,3,2340,8548,2,3,8,2340,1993
243000,3,2,1450,12125,1,4,7,1450,1981
639000,4,3,2210,9875,2,3,9,2210,1990
215000,4,1,1130,7400,1,4,7,1130,1969
405000,5,2,1550,10500,1,3,7,1100,1961
250000,4,2,1710,7140,1,5,7,1010,1968
405500,3,2,1010,8108,1,5,7,1010,1954
452000,6,2,2660,13579,2,3,7,2660,1937
730000,6,2,2660,13579,2,3,7,2660,1937
267000,3,2,1300,9644,1,3,7,1300,1994
289950,3,3,1670,6186,2,3,7,1670,2002
565000,2,1,960,4080,1,5,7,960,1911
1578000,4,3,4670,51836,2,4,12,4670,1988
636000,3,3,2140,2770,2,3,8,1770,2007
350000,5,3,2520,5500,1,3,8,1550,2004
320000,3,2,1650,9380,1,5,7,1130,1978
210000,2,2,1440,5680,1,4,8,1440,1978
245000,2,1,1050,5900,1,3,7,1050,1950
328000,3,2,1470,7650,1,3,7,1130,1983
985000,4,2,4230,37769,2,3,11,4230,1989
501000,3,2,1970,7972,1,5,8,1370,1976
315000,3,2,1540,17424,2,3,7,1540,1992
403000,3,3,2090,8354,2,3,8,2090,2012
550000,3,2,2380,17950,2,4,8,2110,1934
347500,4,3,2156,3562,2,3,9,2156,2012
365000,4,2,2070,8893,2,4,8,2070,1986
588000,3,1,1910,8167,1,4,8,1270,1951
605000,3,2,1920,7400,1,4,8,1260,1977
1300000,3,3,3400,5979,2,4,9,2290,1937
233000,3,2,1400,9177,1,3,7,1400,1974
360000,4,3,2210,17715,2,3,8,2210,1997
459000,2,2,1170,4887,1,3,6,1020,1929
740000,3,2,2100,72745,1,4,9,2100,1995
305000,3,1,1160,9750,1,3,7,1160,1967
395000,3,1,1500,4000,1,3,6,900,1925
560000,4,3,2940,6000,2,3,8,2940,2000
650000,4,2,2010,5070,1,4,7,1300,1963
449950,3,3,2170,4912,2,3,7,2170,2003
517500,3,2,1430,5200,1,4,7,1250,1940
435000,4,2,1510,6460,1,3,7,1070,1970
329999,3,1,1150,6908,1,3,6,800,1952
950000,3,2,2150,4200,1,5,8,1140,1960
447000,3,1,1370,6001,1,5,7,1230,1944
699800,2,3,2380,6600,1,3,8,2380,2010
850000,3,2,1370,3850,1,5,7,770,1911
316500,3,2,1600,14250,1,3,7,1070,1979
942500,5,4,3750,9612,1,4,9,2030,1981
1310000,2,2,3950,3938,2,3,10,2910,1991
856600,4,2,2400,13430,1,4,9,2400,1964
405600,5,2,2830,4000,3,4,8,2830,1918
565000,4,3,2440,22594,2,3,8,2440,1996
400000,3,2,1190,1149,2,3,8,1050,2008
330000,3,2,1400,218252,1,3,7,1400,1997
374950,4,3,2730,4683,2,3,7,2730,2005
405300,3,3,2390,7939,1,5,7,1610,1983
560000,3,2,2060,31400,2,3,8,2060,1984
824000,4,2,2490,9864,1,4,8,1290,1961
260000,3,2,1100,10968,1,5,7,1100,1984
760000,4,3,2430,6099,1,5,8,1470,1965
405000,3,3,3170,12750,2,3,10,2360,1995
429900,4,3,2640,8625,2,3,8,2640,1987
341500,3,2,1130,7223,1,4,7,1130,1961
465250,5,2,1940,7642,2,3,7,1940,1957
450000,2,2,1100,3000,2,3,7,1100,1912
390000,3,1,1200,10800,1,4,7,1200,1955
420000,3,2,2000,8030,1,4,8,1000,1963
269950,3,3,1890,4838,2,3,8,1730,2002
493000,4,2,1910,2874,1,3,7,1060,1910
370000,4,3,2710,5880,2,3,9,2710,1998
2250000,5,4,4860,9453,2,5,10,3100,1905
305000,3,1,1250,23680,1,5,7,1250,1967
400000,3,2,1590,8219,2,5,6,970,1938
320000,3,2,1240,1221,2,3,8,1050,2009
715000,4,1,2000,4800,2,4,7,2000,1911
650000,6,3,3610,10003,2,4,8,3610,1966
218000,5,2,1930,8040,1,4,8,1930,1966
500000,2,1,1280,5400,1,3,7,1280,1964
460000,4,2,2090,40419,1,4,7,2090,1984
232500,3,2,1940,9887,1,4,7,1140,1969
408200,3,3,1800,5761,2,4,7,1800,1990
522000,3,2,1730,8400,1,4,7,1400,1980
675000,4,3,2810,11120,2,3,9,2810,1982
1355000,4,4,3550,11000,1,3,11,2260,1999
249950,4,1,1330,7980,2,3,6,1330,1952
210000,2,1,750,34133,1,3,6,750,1950
429950,4,1,1760,7216,1,3,7,1090,1947
737500,4,3,3200,36276,2,3,9,3200,1993
710000,4,2,1740,9000,1,5,8,1740,1958
470000,3,3,2100,4700,2,3,8,2100,1999
1100000,4,4,4270,40097,1,4,12,4270,1993
650000,3,2,1340,2720,2,3,7,1340,1913
1216000,4,3,3190,8684,1,5,9,1680,1967
422120,3,3,1630,4534,2,3,8,1630,1987
625000,5,3,2990,15085,2,3,9,2990,2007
385200,4,1,1550,7740,2,3,6,1550,1954
500000,3,2,1690,4964,2,3,8,1690,1989
308000,4,2,1960,12243,2,3,8,1960,1989
565000,3,3,2390,9966,1,5,8,1360,1977
581000,3,3,2600,4438,2,3,7,2600,2004
361000,3,2,1950,8698,1,3,8,1950,1999
345000,3,1,1250,7210,1,4,7,1250,1964
419000,2,2,1180,1253,2,3,8,840,2008
347000,3,3,1680,4308,2,3,7,1680,2004
625000,4,2,2220,36085,2,3,9,2220,1989
2400000,4,4,4890,15188,2,3,11,3090,1999
379000,3,3,2660,17852,3,3,8,2660,2014
310000,3,2,1150,3323,2,3,7,1150,1988
250000,2,2,1130,5500,1,4,6,1130,1941
682000,5,3,2760,5000,2,3,9,2760,2005
246500,3,2,1430,8919,1,3,7,1430,1992
325000,3,1,1490,57381,2,4,5,1490,1932
310950,4,3,2030,4997,2,3,8,2030,2004
1100000,3,2,3010,5000,2,5,9,1890,1931
287500,3,1,1810,7200,1,4,7,1130,1954
431000,3,1,1810,7200,1,4,7,1130,1954
226000,3,1,970,5000,1,3,6,970,1968
825000,3,2,2010,3090,2,5,7,1510,1926
175000,4,1,1300,6030,2,3,6,1300,1947
465750,3,2,1260,10350,1,3,7,1260,1959
659000,4,2,2610,24931,2,3,8,2610,1983
595000,3,2,1910,5753,1,3,8,1110,1941
350000,3,2,1780,16290,2,4,8,1780,1987
270000,4,2,1900,8600,1,4,8,1900,1975
662500,6,2,2450,25600,1,3,7,1340,1957
249900,3,2,1380,14000,1,4,5,1380,1939
324500,3,2,1920,11340,1,4,7,1230,1977
430000,2,2,1350,4003,1,3,8,1350,2004
419950,2,2,1350,4003,1,3,8,1350,2004
285000,4,2,2510,7440,1,4,8,1290,1962
332000,4,3,2470,7780,2,3,8,2470,2002
282000,4,2,1660,10725,1,3,7,960,1956
320000,3,1,1340,5175,1,3,7,940,1987
428750,3,1,1620,30736,2,4,7,1620,1911
330000,3,2,2300,35287,2,3,8,2300,1977
456500,4,4,2000,2309,3,3,8,2000,2008
352000,3,2,1640,11050,1,4,8,1640,1972
664000,4,2,1530,4080,2,4,7,1530,1912
628000,3,2,4000,11894,1,3,9,2190,1987
512000,3,2,1610,12555,1,3,7,1080,1977
254000,3,2,2070,9000,1,4,7,1450,1969
535800,4,3,1900,5790,2,3,8,1900,1994
287653,3,1,1050,16050,1,4,7,1050,1960
438000,3,3,1520,1304,2,3,8,1180,2006
450000,4,2,2390,23899,1,3,7,1750,1949
327000,5,3,2400,8050,2,3,8,2400,1998
370500,4,3,1790,6120,2,3,7,1790,2005
265000,3,3,1720,6271,2,3,7,1720,1993
450000,4,3,2980,13260,1,4,8,1800,1979
425000,3,1,1520,213444,2,5,8,1520,1988
166600,3,2,1150,8690,1,4,7,1150,1977
245000,1,1,380,15000,1,3,5,380,1963
565000,3,1,910,5212,1,3,7,910,1951
539900,3,2,1650,10150,1,3,8,1230,1976
910000,3,4,2480,3200,2,3,10,2480,2010
280000,4,3,2050,7416,2,3,8,2050,1990
275000,3,2,1420,8549,2,4,7,1420,1989
467000,3,3,3460,6590,2,3,7,3460,2001
457500,3,3,1500,4445,2,3,8,1500,1996
381156,2,1,1320,3090,1,4,7,1320,1908
289999,5,3,2180,8240,1,4,8,1220,1977
642450,3,2,1830,4160,1,3,7,1230,1919
469950,3,2,1620,8701,1,3,7,1220,1962
795000,3,2,2920,13650,1,5,8,1460,1975
785000,4,3,3300,10514,2,3,10,3300,1984
860000,3,2,3060,12095,2,3,10,3060,1983
1095000,0,0,3064,4764,4,3,7,3064,1990
147500,3,1,1530,8498,1,3,7,1530,1959
390000,3,2,1910,11576,1,3,7,1410,1978
229000,3,1,1020,8100,1,3,7,1020,1954
185000,3,1,1150,8100,1,3,6,1150,1932
414900,3,2,1260,9570,1,3,7,870,1941
200000,4,2,1920,4822,1,2,6,920,1914
225000,4,2,1800,9350,1,3,8,1800,1969
720000,3,2,2040,4000,2,5,7,1360,1924
930000,4,3,2200,4000,2,5,8,1430,1908
1270000,5,3,3200,17204,1,3,7,2160,1952
700000,5,3,2400,3118,2,4,7,1780,1928
466000,2,2,1140,1058,3,3,7,1140,2005
374000,3,2,1330,10640,1,3,7,1330,1976
480000,3,3,1940,10035,2,4,8,1940,1994
740000,3,3,3000,25341,2,3,9,3000,1995
1010000,4,1,1820,5400,2,3,8,1820,1923
395000,4,3,2910,5000,2,3,8,2910,2002
340000,2,1,1090,6771,1,3,6,1090,1954
209000,3,2,1230,1340,2,3,7,1020,2003
431650,5,3,1710,7700,2,3,7,1710,1962
980000,5,3,3160,11470,1,4,9,1780,1971
660000,3,3,2680,28243,2,3,9,2680,1993
730000,4,2,2190,9009,2,4,8,1840,1977
291500,3,2,1260,9600,1,4,7,1260,1988
905000,4,4,2970,14486,2,3,9,2340,1997
800000,4,3,2570,50308,2,3,10,2570,1993
839900,4,4,3810,13592,1,3,9,2560,2013
200000,1,2,1010,1157,2,3,8,950,2007
300000,3,2,1480,6698,1,4,7,1080,1979
530000,3,2,1250,6041,2,5,7,1250,1942
314950,3,2,1654,8479,2,3,7,1654,1995
255000,3,2,1410,9315,1,5,7,1410,1960
550000,5,3,2160,5720,1,5,7,1500,1950
435000,3,1,1400,4800,1,4,6,700,1917
234000,3,2,1420,8738,1,4,7,1420,1966
615000,4,2,2500,10062,1,3,8,1600,1975
205000,3,2,1410,8384,1,3,7,1410,1985
384000,4,2,2100,7135,1,4,7,1050,1955
324000,3,3,1750,7208,2,3,8,1750,1994
645000,3,2,2070,5500,1,4,7,1130,1946
570000,3,3,1570,1777,2,3,8,1260,2007
324000,3,3,1920,5322,2,3,8,1920,1999
270000,2,1,1000,10320,1,3,6,1000,1943
290000,5,2,2120,7700,2,5,7,2120,1962
250000,3,2,1440,9220,1,3,7,1440,1965
342000,3,2,1660,16275,2,3,7,1660,1990
255000,3,2,1340,8450,1,4,7,1340,1958
800000,3,2,2380,11824,1,4,9,1450,1972
451000,3,2,1560,4049,2,3,7,1000,1926
990000,4,3,2780,10480,1,3,7,1390,1967
288400,4,3,1860,6687,1,4,7,1220,1983
420000,3,2,2390,4600,2,3,8,1750,1920
359000,2,3,1370,1140,2,3,8,1080,2009
390000,4,3,2570,262018,1,3,7,1420,1988
300000,3,3,1320,2614,2,3,7,1320,2005
545000,5,3,2520,7863,1,3,7,1500,1981
288349,3,1,1250,18616,1,4,6,1250,1972
299900,3,2,1560,35026,1,3,7,1290,1985
891000,4,2,2330,5000,2,5,7,1720,1925
1200000,3,2,3660,22410,1,4,9,1830,1947
378000,4,3,2790,4650,2,3,8,2790,2004
299995,2,1,1060,7200,1,4,6,1060,1951
253000,3,3,2020,6564,1,3,7,1310,1994
350000,3,2,1580,47916,1,3,7,1580,1979
565000,4,3,2020,4300,2,3,6,2020,1900
315000,2,1,970,5665,1,4,6,970,1908
570000,4,3,1490,6766,2,5,7,1490,1915
971000,5,4,4390,10140,2,3,9,3350,2005
915000,5,3,2750,5589,2,5,9,1840,1910
419000,4,2,2150,23568,1,4,7,2150,1950
260000,4,2,1810,7480,1,3,7,1230,1977
1321500,3,3,2230,12968,2,3,9,2230,1990
369950,3,1,2430,10720,1,3,7,2430,1977
1029900,3,3,3680,13384,2,3,10,3680,1994
435000,5,1,1410,6750,2,3,6,1410,1929
601000,3,2,1330,6743,1,3,8,1330,1958
460500,3,1,1490,10650,1,3,7,1150,1963
720000,3,3,2020,1159,3,3,8,2020,2000
851000,4,3,3130,13202,2,3,10,3130,1996
550000,4,3,2670,5000,2,3,7,2670,1916
700000,4,1,1980,4560,2,3,7,1980,1920
323000,3,2,2100,14850,1,4,7,2100,1963
345500,3,1,1350,8581,1,5,6,1350,1944
378000,4,2,2140,7920,1,3,7,1190,1959
650000,4,2,2208,5000,3,5,8,2208,1917
385000,3,2,1010,7380,1,3,7,1010,1982
425000,2,1,970,2970,1,3,7,970,1910
210000,4,2,1520,6174,2,5,6,1520,1920
630000,4,3,2740,43101,2,3,9,2740,1993
335000,3,2,1570,7500,1,3,7,1300,1953
196500,3,1,1320,9000,1,3,7,1320,1966
582800,4,3,2550,7636,1,3,8,1440,1986
440000,3,2,1560,7207,1,3,7,1250,1983
752500,4,2,2360,8616,2,4,8,2360,1974
532500,3,2,1330,5000,2,4,7,1210,1909
265000,3,1,1070,9000,1,4,7,1070,1950
397500,3,1,1510,13737,1,4,6,810,1961
524250,3,3,1710,3469,2,3,8,1710,1999
765000,4,3,2790,10819,2,3,10,2790,1996
648000,4,3,2620,5450,2,3,9,2620,2001
469500,5,3,2970,24759,1,4,8,1670,1969
237500,3,2,1050,7854,1,4,7,1050,1975
216000,3,1,1280,8712,1,4,7,1280,1956
427200,3,1,1030,8400,1,4,7,1030,1963
280000,3,2,1900,7800,1,4,8,1390,1977
718000,5,3,3070,9804,1,4,9,1740,1968
420000,2,3,1760,4139,2,3,8,1760,2010
379000,2,1,930,5400,1,3,7,930,1952
326100,2,1,880,7683,1,3,6,880,1942
535000,3,3,1360,1016,3,3,7,1310,2003
283000,4,3,2130,8560,1,3,7,1560,1992
260000,3,1,1480,7469,2,3,6,1120,1940
399000,4,1,1500,6388,2,4,7,1500,1951
484950,3,2,1670,5004,2,3,8,1670,1987
640000,4,2,2060,9828,1,4,8,2060,1960
585000,4,3,2160,8158,1,4,8,1660,1952
645000,4,2,2780,11583,1,3,8,1190,1955
253000,3,2,1490,7651,1,3,7,1490,1988
178500,2,1,740,6460,1,3,6,740,1953
291000,4,3,1860,6325,2,4,7,1860,1991
199950,2,3,1590,20917,2,3,5,1590,1920
553500,2,1,850,2340,1,3,7,850,1922
189950,2,1,1030,4188,1,3,8,1030,1981
289000,3,2,1850,9550,1,3,8,1850,1988
700000,4,2,1830,4590,2,3,8,1830,1908
270000,3,2,1560,8853,1,3,7,1560,1967
258000,4,2,1730,8320,1,3,7,1230,1977
530000,3,3,1930,7214,2,3,8,1930,2005
245000,3,2,1422,3677,2,3,7,1422,2012
563000,3,2,1380,5000,2,4,7,1380,1917
515000,3,3,2430,4203,2,3,8,2430,2001
325000,4,3,2610,7091,2,3,9,2610,1987
540000,3,2,2000,217800,2,3,8,2000,1996
280300,2,1,920,5000,1,4,6,490,1949
460000,4,2,1750,5500,2,5,7,1050,1926
475000,3,2,2020,8970,1,4,7,1180,1981
900000,4,2,2460,44431,1,4,9,2460,1957
538200,4,3,1780,7260,1,4,8,1780,1964
429000,2,1,1080,3600,1,3,7,1080,1922
164808,3,1,1250,5411,1,3,7,1250,1980
520000,4,2,1870,7700,2,3,7,1870,1977
475000,3,2,1700,8432,1,3,8,1230,1977
283000,4,2,1480,47045,1,5,6,1480,1942
321500,4,3,1930,6228,2,3,8,1930,2000
840000,4,3,3130,21810,2,4,10,3130,1993
287000,3,2,1370,6000,2,4,7,1370,1992
375000,3,2,960,8106,1,3,7,960,1962
349500,3,2,1260,7128,1,4,7,1260,1969
446450,3,2,1480,7749,1,5,7,1480,1960
315000,4,3,1930,9643,2,4,7,1930,1992
271310,2,1,870,5340,2,2,6,870,1906
315000,4,1,1300,8400,2,4,7,1300,1953
245000,3,2,1490,6930,1,4,7,1490,1990
543115,2,1,1380,5484,1,3,8,1030,1947
900000,4,2,1190,8190,2,3,7,1190,1945
2450000,4,4,4250,6552,2,4,10,2870,2008
554000,2,2,1920,6045,1,3,8,1920,2003
249900,3,2,2080,12522,1,5,6,2080,1950
768000,3,3,3220,54160,2,4,9,2690,1981
980000,4,3,3680,5854,1,3,10,2060,1967
395000,5,3,2070,9600,1,3,7,1270,1962
415000,3,2,1480,2200,2,3,7,1480,1995
380000,4,3,2000,6921,2,3,8,2000,2003
566000,3,3,1560,5259,2,3,8,1560,1999
218500,2,1,1600,8961,1,4,7,1390,1949
550000,4,3,1940,10500,1,4,7,1140,1976
512031,3,2,1540,3000,1,3,7,770,1920
197500,2,1,820,8860,1,3,6,820,1950
470000,3,2,1780,8784,1,3,7,1230,1977
590000,3,2,1560,242629,1,3,7,1560,1981
465000,4,2,2210,8862,1,4,8,1270,1977
499000,2,2,2040,114562,1,4,7,2040,1968
515000,3,2,1920,11500,1,3,8,1920,1972
716500,3,2,1930,5000,1,3,9,1230,1936
410000,3,2,1700,4250,1,3,6,890,1944
850000,4,3,3450,6500,2,3,8,2450,1994
1050000,4,3,3440,35021,2,3,10,3440,1983
648000,4,3,2380,13435,2,3,10,2380,1992
620000,4,2,2400,5350,2,4,7,1460,1929
935000,4,5,5670,84267,2,3,11,5670,2008
379000,3,1,1140,10320,1,4,7,1140,1963
699000,3,2,1670,5375,1,3,7,1270,1952
528000,4,2,1910,8005,1,3,8,1280,1960
425000,3,2,1560,9452,1,4,8,1560,1974
249500,2,2,1500,8645,1,4,7,1500,1963
1035480,5,3,4475,6642,2,3,9,4475,2014
790000,4,3,2840,11900,1,4,9,1640,1961
399950,3,1,1020,18050,1,3,7,1020,1969
275000,3,2,1410,9000,1,3,7,1410,1953
550000,3,1,1520,2500,2,3,8,1520,1912
140000,1,1,730,6890,1,4,4,730,1926
250000,3,1,1190,6250,1,3,7,990,1954
318000,3,2,1410,8909,2,3,7,1410,1988
505000,2,1,1240,57000,1,3,7,1240,1962
470500,5,3,2500,9248,1,3,8,1300,1966
360000,3,1,1050,9206,2,3,7,1050,1954
1242500,4,3,2680,8500,1,4,9,1480,1962
986000,3,3,2380,16080,1,4,9,1340,1964
515000,2,1,1060,4228,1,3,7,860,1906
320000,3,2,2300,41900,1,4,8,1310,1939
310000,4,3,2010,7426,1,5,7,1090,1951
356700,2,1,1090,5000,1,4,7,730,1942
775000,4,2,2320,5595,1,3,7,1510,1956
325000,3,1,1040,7541,1,3,6,1040,1951
208000,4,3,1810,8677,2,3,7,1810,1962
825000,2,1,1150,12775,1,4,6,1150,1908
515000,3,3,2360,11254,1,3,9,2360,1990
490000,3,2,1970,3400,2,4,8,1420,1929
675000,4,3,2690,28300,1,3,8,2690,1954
360000,4,3,2080,4080,1,5,7,1040,1962
550000,4,3,2080,4080,1,5,7,1040,1962
225000,3,2,1370,9000,1,3,7,1370,1962
500000,3,3,3410,9360,2,4,8,3410,1967
385000,4,2,1850,11700,1,4,8,1850,1969
837700,5,3,3010,12611,2,3,10,3010,1994
448000,3,2,1530,3056,2,3,7,1530,2003
730000,5,2,2690,21357,1,4,7,1420,1952
575000,4,2,2810,7140,1,3,8,1490,1954
430000,3,2,1810,7300,1,4,7,1240,1976
435000,3,3,1560,3987,2,3,7,1560,2002
241000,3,1,1010,9611,1,4,6,1010,1973
453500,2,2,1000,1760,1,4,6,600,1924
285000,2,2,990,1380,3,3,7,990,2001
151000,2,1,720,4222,1,4,5,720,1942
1570000,5,5,6070,14731,2,3,11,6070,2004
631000,5,2,2270,2400,2,3,7,2270,1905
285000,2,3,1380,1073,2,3,7,1140,2011
195000,3,1,1260,8378,1,4,6,840,1959
817500,4,3,2910,35679,2,4,9,2910,1987
550000,3,2,1810,12825,1,4,7,1810,1960
1127000,4,3,3160,8281,2,4,9,3160,1995
609850,2,3,1910,1369,3,3,9,1910,2002
200000,3,1,1230,4380,1,3,6,1230,1947
367000,4,3,2960,6219,2,3,9,2960,2006
285167,3,2,2200,8375,2,3,8,2200,1988
275000,2,2,1270,32175,1,4,7,1270,1947
350900,4,3,2540,12843,2,3,9,2540,1992
660000,4,3,3030,9273,2,5,8,3030,1988
525000,3,2,1520,8835,1,4,7,1520,1957
262000,4,3,1560,7800,2,3,7,1560,1997
690000,2,1,970,4560,1,4,7,970,1907
624000,5,4,3570,14648,2,3,9,3570,2005
